votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,state
1173,3508,4978,0.235636802,0.704700683,"2,335",46.91%,CO,Prowers County,8099,Colorado
27945,27746,60112,0.46488222,0.461571733,199,0.33%,CO,Pueblo County,8101,Colorado
433,2782,3436,0.126018626,0.809662398,"2,349",68.36%,CO,Rio Blanco County,8103,Colorado
1985,3060,5488,0.361698251,0.557580175,"1,075",19.59%,CO,Rio Grande County,8105,Colorado
7487,5149,13772,0.543639268,0.373874528,"2,338",16.98%,CO,Routt County,8107,Colorado
1345,1109,2707,0.496859993,0.409678611,236,8.72%,CO,Saguache County,8109,Colorado
265,215,506,0.523715415,0.424901186,50,9.88%,CO,San Juan County,8111,Colorado
2960,1030,4311,0.686615634,0.238923684,"1,930",44.77%,CO,San Miguel County,8113,Colorado
267,1015,1364,0.195747801,0.744134897,748,54.84%,CO,Sedgwick County,8115,Colorado
9502,5064,16061,0.591619451,0.315297927,"4,438",27.63%,CO,Summit County,8117,Colorado
3547,9580,14203,0.249735971,0.674505386,"6,033",42.48%,CO,Teller County,8119,Colorado
289,2284,2708,0.106720827,0.843426883,"1,995",73.67%,CO,Washington County,8121,Colorado
45869,75882,133790,0.342843262,0.567172434,"30,013",22.43%,CO,Weld County,8123,Colorado
701,3755,4664,0.150300172,0.805102916,"3,054",65.48%,CO,Yuma County,8125,Colorado
238723,155457,410279,0.581855274,0.378905574,"83,266",20.29%,CT,Fairfield County,9001,Connecticut
233789,147912,399219,0.585615915,0.370503408,"85,877",21.51%,CT,Hartford County,9003,Connecticut
39836,53376,97434,0.40885112,0.547816984,"13,540",13.90%,CT,Litchfield County,9005,Connecticut
45306,38847,88402,0.512499717,0.439435759,"6,459",7.31%,CT,Middlesex County,9007,Connecticut
203601,158373,375909,0.541623106,0.421306752,"45,228",12.03%,CT,New Haven County,9009,Connecticut
62951,54574,124527,0.505520891,0.438250339,"8,377",6.73%,CT,New London County,9011,Connecticut
38450,33989,77069,0.49890358,0.441020384,"4,461",5.79%,CT,Tolland County,9013,Connecticut
21776,25738,50703,0.42948149,0.507622823,"3,962",7.81%,CT,Windham County,9015,Connecticut
260223,11553,280272,0.928465919,0.041220671,"248,670",88.72%,DC,District of Columbia,11001,District of Columbia
33347,36989,74253,0.4490997,0.498148223,"3,642",4.90%,DE,Kent County,10001,Delaware
162905,85507,261468,0.623039913,0.327026634,"77,398",29.60%,DE,New Castle County,10003,Delaware
39329,62607,105814,0.371680496,0.591670289,"23,278",22.00%,DE,Sussex County,10005,Delaware
75370,46584,127827,0.58962504,0.36443005,"28,786",22.52%,FL,Alachua County,12001,Florida
2112,10294,12634,0.167167959,0.814785499,"8,182",64.76%,FL,Baker County,12003,Florida
21689,62010,87151,0.248866909,0.711523677,"40,321",46.27%,FL,Bay County,12005,Florida
2924,8913,12098,0.241692842,0.736733344,"5,989",49.50%,FL,Bradford County,12007,Florida
119525,181620,314337,0.380244769,0.577787534,"62,095",19.75%,FL,Brevard County,12009,Florida
546956,258521,822837,0.664719744,0.314182517,"288,435",35.05%,FL,Broward County,12011,Florida
1236,4647,6067,0.20372507,0.765946926,"3,411",56.22%,FL,Calhoun County,12013,Florida
33421,60196,96323,0.346968014,0.624939007,"26,775",27.80%,FL,Charlotte County,12015,Florida
22765,54377,79590,0.286028396,0.683213972,"31,612",39.72%,FL,Citrus County,12017,Florida
27768,74898,106363,0.261068229,0.704173444,"47,130",44.31%,FL,Clay County,12019,Florida
60941,105297,170505,0.357414739,0.617559602,"44,356",26.01%,FL,Collier County,12021,Florida
7599,20359,28696,0.264810427,0.709471703,"12,760",44.47%,FL,Columbia County,12023,Florida
3761,6744,10761,0.349502834,0.626707555,"2,983",27.72%,FL,DeSoto County,12027,Florida
1270,5822,7202,0.176339906,0.808386559,"4,552",63.20%,FL,Dixie County,12029,Florida
203627,210061,428734,0.474949502,0.489956477,"6,434",1.50%,FL,Duval County,12031,Florida
57114,88370,151609,0.37671906,0.582880964,"31,256",20.62%,FL,Escambia County,12033,Florida
21985,33804,57413,0.382927212,0.588786512,"11,819",20.59%,FL,Flagler County,12035,Florida
1738,4119,6003,0.289521906,0.686156922,"2,381",39.66%,FL,Franklin County,12037,Florida
14994,6721,22079,0.679106844,0.304406902,"8,273",37.47%,FL,Gadsden County,12039,Florida
1457,6740,8418,0.173081492,0.800665241,"5,283",62.76%,FL,Gilchrist County,12041,Florida
1271,2996,4355,0.29184845,0.687944891,"1,725",39.61%,FL,Glades County,12043,Florida
1715,5320,7279,0.235609287,0.730869625,"3,605",49.53%,FL,Gulf County,12045,Florida
1899,3439,5451,0.348376445,0.630893414,"1,540",28.25%,FL,Hamilton County,12047,Florida
2147,5238,7577,0.283357529,0.691302626,"3,091",40.79%,FL,Hardee County,12049,Florida
4610,6192,11106,0.415090942,0.557536467,"1,582",14.24%,FL,Hendry County,12051,Florida
31818,59029,93878,0.338929249,0.628784167,"27,211",28.99%,FL,Hernando County,12053,Florida
14901,29509,45589,0.326855162,0.647283336,"14,608",32.04%,FL,Highlands County,12055,Florida
306422,265928,595072,0.514932647,0.446883738,"40,494",6.80%,FL,Hillsborough County,12057,Florida
852,7476,8506,0.10016459,0.878909005,"6,624",77.87%,FL,Holmes County,12059,Florida
28997,48564,79897,0.362929772,0.607832584,"19,567",24.49%,FL,Indian River County,12061,Florida
6383,14231,20997,0.303995809,0.67776349,"7,848",37.38%,FL,Jackson County,12063,Florida
3537,3930,7641,0.462897527,0.514330585,393,5.14%,FL,Jefferson County,12065,Florida
515,2795,3375,0.152592593,0.828148148,"2,280",67.56%,FL,Lafayette County,12067,Florida
62597,101888,169898,0.36843871,0.599700997,"39,291",23.13%,FL,Lake County,12069,Florida
124725,191141,325797,0.382830413,0.586687416,"66,416",20.39%,FL,Lee County,12071,Florida
91936,53777,151925,0.605140694,0.353970709,"38,159",25.12%,FL,Leon County,12073,Florida
5091,13758,19367,0.26286983,0.710383642,"8,667",44.75%,FL,Levy County,12075,Florida
651,2542,3295,0.197572079,0.771471927,"1,891",57.39%,FL,Liberty County,12077,Florida
3526,4849,8503,0.414677173,0.570269317,"1,323",15.56%,FL,Madison County,12079,Florida
71066,101681,178521,0.398082018,0.569574448,"30,615",17.15%,FL,Manatee County,12081,Florida
61958,107710,174485,0.355090695,0.617302347,"45,752",26.22%,FL,Marion County,12083,Florida
30158,53182,85741,0.35173371,0.620263351,"23,024",26.85%,FL,Martin County,12085,Florida
623006,333666,978670,0.636584344,0.340938212,"289,340",29.56%,FL,Miami-Dade County,12086,Florida
18949,21885,42434,0.446552293,0.515742094,"2,936",6.92%,FL,Monroe County,12087,Florida
10849,34221,46537,0.23312633,0.735350366,"23,372",50.22%,FL,Nassau County,12089,Florida
23711,71788,100657,0.235562355,0.713194313,"48,077",47.76%,FL,Okaloosa County,12091,Florida
3953,9342,13632,0.28997946,0.685299296,"5,389",39.53%,FL,Okeechobee County,12093,Florida
329579,195091,545800,0.603845731,0.357440454,"134,488",24.64%,FL,Orange County,12095,Florida
85287,50252,139981,0.609275545,0.358991577,"35,035",25.03%,FL,Osceola County,12097,Florida
371411,270762,657235,0.565111414,0.411971365,"100,649",15.31%,FL,Palm Beach County,12099,Florida
89998,141943,240814,0.373724119,0.589430017,"51,945",21.57%,FL,Pasco County,12101,Florida
233327,238746,491520,0.474704997,0.48572998,"5,419",1.10%,FL,Pinellas County,12103,Florida
117182,157216,283828,0.41286272,0.553912933,"40,034",14.11%,FL,Polk County,12105,Florida
9920,21873,32652,0.303809874,0.669882396,"11,953",36.61%,FL,Putnam County,12107,Florida
18398,65126,87432,0.210426389,0.744876018,"46,728",53.44%,FL,Santa Rosa County,12113,Florida
97676,124098,228509,0.427449247,0.543077078,"26,422",11.56%,FL,Sarasota County,12115,Florida
105611,109265,224377,0.470685498,0.48697059,"3,654",1.63%,FL,Seminole County,12117,Florida
43037,88633,136392,0.315539035,0.649840167,"45,596",33.43%,FL,St. Johns County,12109,Florida
66812,70248,140731,0.4747497,0.499165074,"3,436",2.44%,FL,St. Lucie County,12111,Florida
22631,52722,76649,0.295254994,0.687836762,"30,091",39.26%,FL,Sumter County,12119,Florida
3955,14281,18675,0.211780455,0.764712182,"10,326",55.29%,FL,Suwannee County,12121,Florida
2149,6923,9279,0.231598233,0.746093329,"4,774",51.45%,FL,Taylor County,12123,Florida
1014,4567,5693,0.178113473,0.802213244,"3,553",62.41%,FL,Union County,12125,Florida
108793,142763,260304,0.41794594,0.5484472,"33,970",13.05%,FL,Volusia County,12127,Florida
4348,10507,15344,0.283368092,0.684762774,"6,159",40.14%,FL,Wakulla County,12129,Florida
6861,25695,33559,0.204445901,0.765666438,"18,834",56.12%,FL,Walton County,12131,Florida
2261,8630,11144,0.202889447,0.774407753,"6,369",57.15%,FL,Washington County,12133,Florida
1434,5492,7003,0.204769385,0.784235328,"4,058",57.95%,GA,Appling County,13001,Georgia
696,1873,2604,0.267281106,0.719278034,"1,177",45.20%,GA,Atkinson County,13003,Georgia
607,3356,4010,0.151371571,0.836907731,"2,749",68.55%,GA,Bacon County,13005,Georgia
650,775,1440,0.451388889,0.538194444,125,8.68%,GA,Baker County,13007,Georgia
7965,7691,16075,0.495489891,0.47844479,274,1.70%,GA,Baldwin County,13009,Georgia
684,6130,6946,0.098473942,0.882522315,"5,446",78.40%,GA,Banks County,13011,Georgia
6580,21105,28828,0.228250312,0.732100735,"14,525",50.39%,GA,Barrow County,13013,Georgia
8204,29879,39263,0.208949902,0.760996358,"21,675",55.20%,GA,Bartow County,13015,Georgia
2098,3734,5923,0.354212392,0.630423772,"1,636",27.62%,GA,Ben Hill County,13017,Georgia
1041,5408,6563,0.158616486,0.824013409,"4,367",66.54%,GA,Berrien County,13019,Georgia
34383,22589,58327,0.589486859,0.387282048,"11,794",20.22%,GA,Bibb County,13021,Georgia
1094,3717,4934,0.221726794,0.753344143,"2,623",53.16%,GA,Bleckley County,13023,Georgia
619,5561,6285,0.098488465,0.884805091,"4,942",78.63%,GA,Brantley County,13025,Georgia
2504,3679,6268,0.39948947,0.586949585,"1,175",18.75%,GA,Brooks County,13027,Georgia
4010,10513,15063,0.266215229,0.697935338,"6,503",43.17%,GA,Bryan County,13029,Georgia
8812,14476,24151,0.36487102,0.59939547,"5,664",23.45%,GA,Bulloch County,13031,Georgia
4730,4491,9350,0.505882353,0.480320856,239,2.56%,GA,Burke County,13033,Georgia
2566,6717,9477,0.270760789,0.708768598,"4,151",43.80%,GA,Butts County,13035,Georgia
1178,829,2023,0.58230351,0.409787444,349,17.25%,GA,Calhoun County,13037,Georgia
5914,12287,18825,0.314156707,0.652695883,"6,373",33.85%,GA,Camden County,13039,Georgia
1023,2661,3757,0.272291722,0.708277881,"1,638",43.60%,GA,Candler County,13043,Georgia
12422,29983,43744,0.283970373,0.685419715,"17,561",40.14%,GA,Carroll County,13045,Georgia
4769,20860,26510,0.179894379,0.786872878,"16,091",60.70%,GA,Catoosa County,13047,Georgia
1004,2950,4008,0.250499002,0.736027944,"1,946",48.55%,GA,Charlton County,13049,Georgia
58998,43649,106013,0.556516654,0.411732523,"15,349",14.48%,GA,Chatham County,13051,Georgia
593,746,1384,0.428468208,0.539017341,153,11.05%,GA,Chattahoochee County,13053,Georgia
1612,6457,8246,0.195488722,0.783046325,"4,845",58.76%,GA,Chattooga County,13055,Georgia
25203,80611,110825,0.227412587,0.727371983,"55,408",50.00%,GA,Cherokee County,13057,Georgia
29514,12691,44221,0.667420456,0.286990344,"16,823",38.04%,GA,Clarke County,13059,Georgia
697,566,1271,0.548387097,0.445318647,131,10.31%,GA,Clay County,13061,Georgia
75908,11740,89236,0.850643238,0.131561253,"64,168",71.91%,GA,Clayton County,13063,Georgia
685,1724,2443,0.280392959,0.705689726,"1,039",42.53%,GA,Clinch County,13065,Georgia
159416,152602,326424,0.488370953,0.467496263,"6,814",2.09%,GA,Cobb County,13067,Georgia
4090,9575,13896,0.294329303,0.689047208,"5,485",39.47%,GA,Coffee County,13069,Georgia
3460,9892,13592,0.254561507,0.727781048,"6,432",47.32%,GA,Colquitt County,13071,Georgia
18863,43060,64190,0.293861972,0.670821,"24,197",37.70%,GA,Columbia County,13073,Georgia
1752,4175,6038,0.290162305,0.691454124,"2,423",40.13%,GA,Cook County,13075,Georgia
16572,42513,61315,0.270276441,0.693353992,"25,941",42.31%,GA,Coweta County,13077,Georgia
1419,3632,5157,0.275159977,0.704285437,"2,213",42.91%,GA,Crawford County,13079,Georgia
2835,4539,7500,0.378,0.6052,"1,704",22.72%,GA,Crisp County,13081,Georgia
965,5047,6238,0.154697018,0.809073421,"4,082",65.44%,GA,Dade County,13083,Georgia
1444,9880,11680,0.123630137,0.845890411,"8,436",72.23%,GA,Dawson County,13085,Georgia
4104,6009,10238,0.400859543,0.586931041,"1,905",18.61%,GA,Decatur County,13087,Georgia
239131,47531,295871,0.808227234,0.160647715,"191,600",64.76%,GA,DeKalb County,13089,Georgia
1836,5021,6995,0.262473195,0.717798427,"3,185",45.53%,GA,Dodge County,13091,Georgia
1860,1941,3836,0.484880083,0.505995829,81,2.11%,GA,Dooly County,13093,Georgia
23224,10227,33925,0.684568902,0.301459101,"12,997",38.31%,GA,Dougherty County,13095,Georgia
30971,24803,57365,0.539893663,0.432371655,"6,168",10.75%,GA,Douglas County,13097,Georgia
2165,2552,4782,0.45273944,0.533667921,387,8.09%,GA,Early County,13099,Georgia
156,1006,1175,0.132765957,0.856170213,850,72.34%,GA,Echols County,13101,Georgia
4851,17865,23395,0.207351998,0.763624706,"13,014",55.63%,GA,Effingham County,13103,Georgia
2507,5269,7912,0.316860465,0.665950455,"2,762",34.91%,GA,Elbert County,13105,Georgia
2433,5330,7838,0.310410819,0.680020413,"2,897",36.96%,GA,Emanuel County,13107,Georgia
1130,2404,3602,0.313714603,0.667406996,"1,274",35.37%,GA,Evans County,13109,Georgia
1920,9622,11764,0.163209793,0.817919075,"7,702",65.47%,GA,Fannin County,13111,Georgia
23255,35034,60387,0.385099442,0.580157981,"11,779",19.51%,GA,Fayette County,13113,Georgia
9127,24045,34250,0.266481752,0.702043796,"14,918",43.56%,GA,Floyd County,13115,Georgia
23427,69801,97314,0.240736174,0.717276034,"46,374",47.65%,GA,Forsyth County,13117,Georgia
1243,7054,8474,0.146683975,0.832428605,"5,811",68.57%,GA,Franklin County,13119,Georgia
281875,110372,407173,0.692273309,0.271069054,"171,503",42.12%,GA,Fulton County,13121,Georgia
1955,10465,12713,0.153779596,0.82317313,"8,510",66.94%,GA,Gilmer County,13123,Georgia
138,1235,1390,0.099280576,0.888489209,"1,097",78.92%,GA,Glascock County,13125,Georgia
11738,21482,34041,0.344819482,0.631062542,"9,744",28.62%,GA,Glynn County,13127,Georgia
3176,15171,18850,0.168488064,0.804827586,"11,995",63.63%,GA,Gordon County,13129,Georgia
3005,6047,9187,0.327092631,0.658212692,"3,042",33.11%,GA,Grady County,13131,Georgia
3194,5488,8831,0.361680444,0.621447175,"2,294",25.98%,GA,Greene County,13133,Georgia
165063,146463,323931,0.509562222,0.452142586,"18,600",5.74%,GA,Gwinnett County,13135,Georgia
2483,13184,16128,0.153955853,0.817460317,"10,701",66.35%,GA,Habersham County,13137,Georgia
16153,51681,70133,0.230319536,0.73689989,"35,528",50.66%,GA,Hall County,13139,Georgia
2695,841,3572,0.754479283,0.235442329,"1,854",51.90%,GA,Hancock County,13141,Georgia
1474,9579,11317,0.130246532,0.846425731,"8,105",71.62%,GA,Haralson County,13143,Georgia
4082,11931,16392,0.249023914,0.727855051,"7,849",47.88%,GA,Harris County,13145,Georgia
2583,7285,10077,0.256326288,0.722933413,"4,702",46.66%,GA,Hart County,13147,Georgia
743,3370,4206,0.176652401,0.801236329,"2,627",62.46%,GA,Heard County,13149,Georgia
49902,45641,98037,0.509011904,0.465548721,"4,261",4.35%,GA,Henry County,13151,Georgia
22460,35351,59559,0.377105055,0.593545896,"12,891",21.64%,GA,Houston County,13153,Georgia
890,2711,3659,0.243235857,0.740912818,"1,821",49.77%,GA,Irwin County,13155,Georgia
4469,21754,27057,0.165169827,0.804006357,"17,285",63.88%,GA,Jackson County,13157,Georgia
1544,4353,6016,0.256648936,0.723570479,"2,809",46.69%,GA,Jasper County,13159,Georgia
901,4102,5089,0.177048536,0.80605227,"3,201",62.90%,GA,Jeff Davis County,13161,Georgia
3809,3057,6934,0.549322181,0.44087107,752,10.85%,GA,Jefferson County,13163,Georgia
1108,1892,3034,0.365194463,0.623599209,784,25.84%,GA,Jenkins County,13165,Georgia
1136,2519,3682,0.308527974,0.684139055,"1,383",37.56%,GA,Johnson County,13167,Georgia
3960,8304,12524,0.31619291,0.66304695,"4,344",34.69%,GA,Jones County,13169,Georgia
2267,5183,7575,0.299273927,0.684224422,"2,916",38.50%,GA,Lamar County,13171,Georgia
805,1984,2861,0.28137015,0.693463824,"1,179",41.21%,GA,Lanier County,13173,Georgia
6737,12401,19448,0.346410942,0.637649116,"5,664",29.12%,GA,Laurens County,13175,Georgia
3166,10641,14106,0.224443499,0.754359847,"7,475",52.99%,GA,Lee County,13177,Georgia
9531,6125,16082,0.592650168,0.380860589,"3,406",21.18%,GA,Liberty County,13179,Georgia
1271,2759,4100,0.31,0.672926829,"1,488",36.29%,GA,Lincoln County,13181,Georgia
1356,2623,4109,0.330007301,0.638354831,"1,267",30.83%,GA,Long County,13183,Georgia
14614,21308,36813,0.396979328,0.578817266,"6,694",18.18%,GA,Lowndes County,13185,Georgia
2216,9613,12324,0.179811749,0.78002272,"7,397",60.02%,GA,Lumpkin County,13187,Georgia
2705,1540,4287,0.630977373,0.359225566,"1,165",27.18%,GA,Macon County,13193,Georgia
2423,9195,11945,0.202846379,0.76977815,"6,772",56.69%,GA,Madison County,13195,Georgia
1213,1921,3183,0.381087025,0.603518693,708,22.24%,GA,Marion County,13197,Georgia
3699,5432,9268,0.399115235,0.586102719,"1,733",18.70%,GA,McDuffie County,13189,Georgia
2298,3482,5893,0.389954183,0.590870524,"1,184",20.09%,GA,McIntosh County,13191,Georgia
3800,5216,9181,0.413898268,0.568129833,"1,416",15.42%,GA,Meriwether County,13199,Georgia
622,1888,2540,0.24488189,0.743307087,"1,266",49.84%,GA,Miller County,13201,Georgia
3492,4272,7857,0.444444444,0.543718977,780,9.93%,GA,Mitchell County,13205,Georgia
3570,8821,12675,0.281656805,0.695936884,"5,251",41.43%,GA,Monroe County,13207,Georgia
847,2668,3560,0.237921348,0.749438202,"1,821",51.15%,GA,Montgomery County,13209,Georgia
2658,6559,9435,0.281717011,0.69517753,"3,901",41.35%,GA,Morgan County,13211,Georgia
1799,10340,12422,0.1448237,0.832394139,"8,541",68.76%,GA,Murray County,13213,Georgia
39602,26901,68320,0.579654567,0.39375,"12,701",18.59%,GA,Muscogee County,13215,Georgia
21936,20907,43787,0.500970608,0.477470482,"1,029",2.35%,GA,Newton County,13217,Georgia
5253,12885,19030,0.276037835,0.677088807,"7,632",40.11%,GA,Oconee County,13219,Georgia
1829,4622,6650,0.275037594,0.695037594,"2,793",42.00%,GA,Oglethorpe County,13221,Georgia
18004,44646,64601,0.278695376,0.691103853,"26,642",41.24%,GA,Paulding County,13223,Georgia
5083,5405,10699,0.47509113,0.505187401,322,3.01%,GA,Peach County,13225,Georgia
1977,11651,13982,0.141396081,0.833285653,"9,674",69.19%,GA,Pickens County,13227,Georgia
903,6301,7297,0.123749486,0.86350555,"5,398",73.98%,GA,Pierce County,13229,Georgia
1239,7273,8675,0.142824207,0.838386167,"6,034",69.56%,GA,Pike County,13231,Georgia
2863,11006,14158,0.202217827,0.777369685,"8,143",57.52%,GA,Polk County,13233,Georgia
1104,2436,3598,0.306837132,0.677042802,"1,332",37.02%,GA,Pulaski County,13235,Georgia
2745,6516,9431,0.291061393,0.690912947,"3,771",39.99%,GA,Putnam County,13237,Georgia
461,575,1044,0.441570881,0.550766284,114,10.92%,GA,Quitman County,13239,Georgia
1443,6287,7949,0.181532268,0.790917096,"4,844",60.94%,GA,Rabun County,13241,Georgia
1597,1270,2895,0.55164076,0.438687392,327,11.30%,GA,Randolph County,13243,Georgia
48707,24441,74952,0.649842566,0.326088697,"24,266",32.38%,GA,Richmond County,13245,Georgia
23206,13463,37589,0.617361462,0.358163292,"9,743",25.92%,GA,Rockdale County,13247,Georgia
401,1472,1909,0.210057622,0.771084337,"1,071",56.10%,GA,Schley County,13249,Georgia
2300,3305,5699,0.403579575,0.579926303,"1,005",17.63%,GA,Screven County,13251,Georgia
1186,2343,3577,0.331562762,0.655018172,"1,157",32.35%,GA,Seminole County,13253,Georgia
